"t","year","experiment_tag","ssp","regional_aggregation","calibration_id","cooperation","climate_module","damage_module","saving_rate","policy","WORLD_E","FORC","TATM","TOCEAN","exp_id"
20,2110,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-1.44617223324497,3.96190686968487,3.01042104267898,3.05652550910661,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
21,2115,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-3.66728764790154,3.85953858775156,2.96196819166387,3.02127133235431,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
22,2120,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-5.78546206377814,3.74504184952957,2.90302909236947,2.97592467581836,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
23,2125,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-7.44802161713663,3.62381679137791,2.834779488301,2.92018444103215,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
24,2130,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-8.37365192091304,3.49319317841785,2.75945432731181,2.85487880944368,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
25,2135,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.16514061114015,3.36116243705699,2.67606116515344,2.781911658531,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
26,2140,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.81244507839232,3.2271736779631,2.58914602333238,2.70097216845561,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
27,2145,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-10.3119059307097,3.09091466091945,2.49801032947277,2.61546334488229,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
28,2150,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-10.6675849941133,2.95196563517325,2.40408466903114,2.52565188655347,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
29,2155,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-10.3971252358506,2.82588526777275,2.30720074519017,2.43269446819695,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
3,2025,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",35.2931973737975,4.22303253210323,1.93232890956304,1.01509170191637,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
30,2160,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-10.1441810163162,2.72614931258299,2.21494672844543,2.3367346136538,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
31,2165,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.90682424054561,2.64015244373634,2.13298401639647,2.24360845985341,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
32,2170,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.6836582842398,2.56195421606197,2.05782351669019,2.15901852779385,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
33,2175,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.47360487610753,2.48875242796781,1.98956267539368,2.08163889227634,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
34,2180,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.27579241759779,2.41917211074537,1.92632951755888,2.01123202118155,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
35,2185,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-9.08949215077139,2.35248285994526,1.86752124024124,1.94631059162494,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
36,2190,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-8.91407753546086,2.28824929214882,1.81218112125741,1.88606363650097,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
37,2195,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-8.74899626617195,2.22617596717657,1.75981340405033,1.82956873583035,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
38,2200,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",-8.59364412840569,2.16603829744945,1.70990451198971,1.77622972148891,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
4,2030,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",29.6009847682732,4.34719527032636,2.23915280499809,1.71646502098338,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
5,2035,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",23.4959488006586,4.31360950017983,2.5888459264836,2.11614273014517,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
6,2040,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",17.326067286163,4.25836832417919,2.72888308627741,2.47759929447284,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
7,2045,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",12.309483679838,4.24184174822041,2.85623975910522,2.66974560691681,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
8,2050,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",12.1337571769146,4.23437526811891,2.92616459619446,2.81234996423738,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
9,2055,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBA",11.8835966454267,4.25724038841525,2.98191140203514,2.89937930136919,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBA"
1,2015,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",37.6404870858,2.60494018969731,0.85,0.0068,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
10,2060,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",11.5079954053205,4.26217037058979,3.02748356696299,2.96248818192469,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
11,2065,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",11.010220377539,4.26505623920975,3.05489417108164,3.01218746205454,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
12,2070,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",10.3899907531466,4.26643618440327,3.07660536409799,3.04484351438981,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
13,2075,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",9.62092420550105,4.26337797450706,3.09038513986802,3.06913048592108,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
14,2080,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",8.68437433016538,4.2545048452718,3.09894154078984,3.08538303985163,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
15,2085,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",7.52487653009391,4.24149146925443,3.10161561394199,3.09575066419714,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
16,2090,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",6.12543178976567,4.21806709440679,3.10017501697467,3.10023534845811,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
17,2095,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",4.5544642817465,4.18029854149749,3.09165549705705,3.10018921547045,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
18,2100,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",2.72823148696155,4.12780240362166,3.07508024477309,3.09366383429567,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
19,2105,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",0.709893436078259,4.05192303479399,3.04946881700914,3.07945373274836,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
2,2020,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",40.0292196667213,3.78492412394225,1.12697696511916,0.65156013152,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
20,2110,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-1.44617223308304,3.96190686961043,3.01042104262809,3.05652550905809,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
21,2115,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-3.66728764931445,3.85953858768083,2.96196819161183,3.02127133230398,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
22,2120,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-5.78546207341232,3.74504184944922,2.90302909231838,2.97592467576671,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
23,2125,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-7.44802161554296,3.62381679122451,2.83477948824489,2.92018444098093,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
24,2130,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-8.37365192020677,3.49319317829068,2.75945432722309,2.85487880938872,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
25,2135,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.16514060835842,3.36116243694079,2.67606116507716,2.78191165845022,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
26,2140,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.81244507548519,3.22717367787165,2.58914602324867,2.70097216837827,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
27,2145,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-10.3119059322291,3.09091466084967,2.49801032940233,2.61546334480007,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
28,2150,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-10.6675849935324,2.95196563508588,2.40408466896744,2.52565188648026,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
29,2155,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-10.397125235919,2.8258852676897,2.30720074512207,2.43269446813101,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
3,2025,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",35.2931973738508,4.22303253210919,1.93232890956304,1.01509170191637,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
30,2160,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-10.1441810136537,2.72614931249819,2.21494672838285,2.3367346135862,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
31,2165,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.90682423145972,2.64015244367391,2.13298401633198,2.24360845978964,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
32,2170,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.68365828279354,2.5619542160746,2.05782351663769,2.15901852772953,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
33,2175,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.47360487579836,2.48875242797801,1.98956267537416,2.08163889222106,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
34,2180,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.27579242056475,2.41917211074789,1.92632951754006,2.01123202115361,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
35,2185,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-9.08949215373633,2.35248285991465,1.86752124023115,1.94631059160398,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
36,2190,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-8.91407753846862,2.28824929209162,1.81218112123482,1.88606363648832,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
37,2195,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-8.74899627080814,2.22617596709581,1.75981340402026,1.8295687358101,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
38,2200,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",-8.59364413187732,2.16603829733212,1.70990451194604,1.77622972146114,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
4,2030,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",29.6009847683623,4.3471952703463,2.23915280500079,1.71646502098338,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
5,2035,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",23.4959488004207,4.31360950020022,2.58884592649246,2.11614273014724,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
6,2040,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",17.3260672869391,4.25836832419274,2.72888308628699,2.4775992944801,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
7,2045,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",12.3094836792391,4.24184174823677,2.85623975911396,2.66974560692584,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
8,2050,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",12.1337571767908,4.23437526811981,2.92616459620533,2.8123499642462,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
9,2055,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRfix","polCBAkchg2906_postgeneralfix",11.8835966467155,4.25724038841238,2.98191140203877,2.89937930137958,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRfix_polCBAkchg2906_postgeneralfix"
1,2015,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",37.6404870858,2.60494018969731,0.85,0.0068,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
10,2060,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",11.3341836983831,4.19378574525198,2.97954762861546,2.91644584074304,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
11,2065,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",10.8907942689485,4.19776296288368,3.00650363180241,2.96469716551506,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
12,2070,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",10.3226039424712,4.20032982920316,3.02809212675173,2.99666483949729,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
13,2075,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",9.64365976952714,4.19855511115402,3.0421102979113,3.02069598497107,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
14,2080,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",8.75462305071196,4.19136290773471,3.05111813265076,3.03707062352391,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
15,2085,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",7.71528416568693,4.18005099147955,3.05457876459252,3.04781217218633,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
16,2090,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",6.41202664570618,4.15892799508708,3.05402406952791,3.05298630526242,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
17,2095,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",4.9707608470214,4.12379191660367,3.04679722346344,3.0537798406328,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
18,2100,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",3.30791162148683,4.07450848153426,3.03170447392602,3.04844052236374,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
19,2105,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",1.40613015790772,4.00263247671616,3.00798106089814,3.03564315899582,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
2,2020,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",36.2263759758462,3.78492412394225,1.12697696511916,0.65156013152,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
20,2110,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-0.700744354250813,3.91699500574111,2.97125396164446,3.01449109779139,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
21,2115,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-2.95712731852274,3.81890266436321,2.92542544551665,2.98142944979727,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
22,2120,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-5.19204743833468,3.70803810303394,2.86922994910725,2.93860550628966,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
23,2125,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-7.13040695925523,3.589334953457,2.80357171267571,2.88555688986034,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
24,2130,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-8.14130557582149,3.45905513599073,2.7304202634095,2.82286621905359,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
25,2135,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-9.03051839559822,3.32702717249473,2.64820675050934,2.75217662403512,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
26,2140,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-9.7803626209728,3.19251339274149,2.56223303011615,2.67267516610272,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
27,2145,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-10.3797201921881,3.05513638769596,2.47143938183278,2.58822463701822,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
28,2150,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-10.8241598791919,2.91449249440668,2.37745740923457,2.49892378728748,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
29,2155,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-10.5823570320105,2.78622893566251,2.28003718507824,2.40604347669847,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
3,2025,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",31.0573891066703,4.19261296340068,1.93232890956304,1.01509170191637,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
30,2160,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-10.3322841838732,2.68435597622164,2.18686377027504,2.30969168215695,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
31,2165,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-10.087773266696,2.5964048433004,2.10381853242952,2.21577026301641,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
32,2170,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-9.85409448602921,2.51644615972632,2.02748880495514,2.13016540943826,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
33,2175,"TBD","ssp2","enerdata56","kaliPUMICE","coop","clWITCHoghg","damBURKESR","SRmob","polCBA",-9.63273900816334,2.441654276096,1.95805414563199,2.05165286080144,"TBD_enerdata56_ssp2_coop_clWITCHoghg_damBURKESR_SRmob_polCBA"
